id,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles,molecule_smiles,protein_name,binds
20758,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1ccc2nc(N)sc2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nc3ccc(C(=O)OC)cc3s2)n1,HSA,0
20761,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1cccc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cccc(C(=O)OC)n2)n1,HSA,0
20764,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1ccnc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(C(=O)OC)ccn2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20767,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1ccsc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2sccc2C(=O)OC)n1,HSA,0
20770,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1cnc(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cnc(C(=O)OC)cn2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20773,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1cncc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncc(C(=O)OC)c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20776,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1cnccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ccncc2C(=O)OC)n1,HSA,0
20779,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1cscc1N.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cscc2C(=O)OC)n1,HSA,0
20782,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1nc(Cl)c(Cl)nc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nc(Cl)c(Cl)nc2C(=O)OC)n1,HSA,0
20785,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1nc(N)sc1Br,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nc(C(=O)OC)c(Br)s2)n1,HSA,0
20788,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1nccnc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nccnc2C(=O)OC)n1,HSA,0
20791,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1occc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ccoc2C(=O)OC)n1,HSA,0
20794,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cc(-c3ccc(Cl)cc3)sc2C(=O)OC)n1,HSA,0
20797,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1sc(C)cc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cc(C)sc2C(=O)OC)n1,HSA,0
20800,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1scc(C)c1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2c(C)csc2C(=O)OC)n1,HSA,0
20803,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1sccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ccsc2C(=O)OC)n1,HSA,0
20806,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(=O)c1scnc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ncsc2C(=O)OC)n1,HSA,0
20809,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(C)(CCN)OC,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(C)(OC)OC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20812,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(CN)C1CCCOC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(OC)C2CCCOC2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20815,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(CN)C1CCOC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(OC)C2CCOC2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20818,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC(CN)CC(N)=O.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(CC(N)=O)OC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20821,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC1(C(F)(F)CN)CCOCC1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(F)(F)C2(OC)CCOCC2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20824,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC1(CN)CCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(OC)CCC2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20827,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC1(CN)CCOC1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(OC)CCOC2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20830,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC1CCC(CCN)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2CCC(OC)CC2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20833,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COCC1(CN)CCCCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(COC)CCCCC2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20836,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COCCNC(=O)CN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NCCOC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20839,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COCOCCCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCOCOC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20842,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COC[C@H](CN)OC,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@@H](COC)OC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20845,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COCc1ccc(N)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(COC)cc2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20848,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COCc1ccccc1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccccc2COC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20851,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,CO[C@@H]1COC[C@H]1n1cc(CN)nn1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cn([C@@H]3COC[C@H]3OC)nn2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20854,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1c(F)cc(N)cc1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(F)c(OC)c(F)c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20857,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1c(N)cccc1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cccc(F)c2OC)n1,HSA,0
20860,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1c(N)ncnc1Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ncnc(Cl)c2OC)n1,HSA,0
20863,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc(Br)ccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ccc(Br)cc2OC)n1,HSA,0
20866,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc(C#N)c(F)cc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cc(F)c(C#N)cc2OC)n1,HSA,0
20869,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc(C)c(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cnc(OC)cc2C)n1,HSA,0
20872,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc(CN)c(Br)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(OC)ncc2Br)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20875,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc(CN)c2ccccc2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(OC)nc3ccccc23)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20878,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc(CN)sn1.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(OC)ns2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20881,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc(F)c(Cl)cc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cc(Cl)c(F)cc2OC)n1,HSA,0
20884,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc(F)ccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ccc(F)cc2OC)n1,HSA,0
20887,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc(N)cc(OC)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)cc(OC)c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20890,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc2c(cc1CN)OCO2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc3c(cc2OC)OCO3)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20893,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cc2nc(Cl)nc(N)c2cc1OC,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nc(Cl)nc3cc(OC)c(OC)cc23)n1,HSA,0
20896,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(C(CN)N2CCOCC2)cc1OC,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(c2ccc(OC)c(OC)c2)N2CCOCC2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20899,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(C)nc1CN.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc(C)ccc2OC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20902,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(CN)cc1C#N.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(OC)c(C#N)c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20905,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(CN)cc1CN1CCOCC1.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(OC)c(CN3CCOCC3)c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20908,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(Cl)c(N)c1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cc(OC)ccc2Cl)n1,HSA,0
20911,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(N)c(Cl)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ccc(OC)cc2Cl)n1,HSA,0
20914,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(N)cc1Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)c(Cl)c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20917,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(N)cc1OC,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)c(OC)c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20920,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(N)cc1[N+](=O)[O-],C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)c([N+](=O)[O-])c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20923,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)nc2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20926,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(N)nc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)cn2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20929,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(O)c(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cc(OC)ccc2O)n1,HSA,0
20932,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc(OC)c(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cc(OC)ccc2OC)n1,HSA,0
20935,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc([N+](=O)[O-])c(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,HSA,0
20938,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc2nc(N)sc2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nc3ccc(OC)cc3s2)n1,HSA,0
20941,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccc2nnc(CN)n2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc3ccc(OC)nn23)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20944,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cccc(-c2cc(N)on2)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cc(-c3cccc(OC)c3)no2)n1,HSA,0
20947,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cccc(F)c1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2c(F)cccc2OC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20950,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cccc(N)c1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cccc(OC)c2F)n1,HSA,0
20953,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cccc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cccc(OC)n2)n1,HSA,0
20956,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccccc1-c1nnc(N)s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nnc(-c3ccccc3OC)s2)n1,HSA,0
20959,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccccc1OCCCCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCCOc2ccccc2OC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20962,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccnc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)ccn2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20965,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccnc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nccc(OC)n2)n1,HSA,0
20968,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ccncc1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnccc2OC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20971,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cnc(CN)cn1.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20974,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cnc(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cnc(OC)cn2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20977,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cnc(N)nc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ncc(OC)cn2)n1,HSA,0
20980,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cncc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncc(OC)c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20983,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1cncc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cncc(OC)n2)n1,HSA,0
20986,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1nc(Br)ccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2ccc(Br)nc2OC)n1,HSA,0
20989,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1nc(C)ccc1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(C)nc2OC)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
20992,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1nc(C)nc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nc(C)nc(OC)n2)n1,HSA,0
20995,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1nc(Cl)ncc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cnc(Cl)nc2OC)n1,HSA,0
20998,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ncc(N)cc1C(F)(F)F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cnc(OC)c(C(F)(F)F)c2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
21001,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ncc(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cnc(OC)nc2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
21004,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,COc1ncccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2cccnc2OC)n1,HSA,0
21007,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,CS(=O)(=O)CC1(CN)CCOCC1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(CS(C)(=O)=O)CCOCC2)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
21010,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,CS(=O)(=O)NC(=O)CCN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(=O)NS(C)(=O)=O)nc(Nc2cccc(NC(C)=O)n2)n1,HSA,0
21013,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)Nc1cccc(N)n1,CS(=O)(=O)Nc1ccc(-c2csc(N)n2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NC(C)=O)n2)nc(Nc2nc(-c3ccc(NS(C)(=O)=O)cc3)cs2)n1,HSA,0
