id,bb1_smiles,bb2_smiles,bb3_smiles,molecule_smiles,protein_name,binds
8219,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1c(O)ncnc1O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2c(O)ncnc2O)n1,sEH,0
8222,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc(-c2ccccc2)[nH]n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc(-c3ccccc3)[nH]n2)n1,sEH,0
8225,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc(=O)[nH]c(=O)[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc(=O)[nH]c(=O)[nH]2)n1,sEH,0
8228,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc(=O)[nH]c(=S)[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc(=O)[nH]c(=S)[nH]2)n1,sEH,0
8231,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc(Br)cn2ccnc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc(Br)cn3ccnc23)n1,sEH,0
8234,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc(C(F)(F)F)cnc1Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc(C(F)(F)F)cnc2Cl)n1,sEH,0
8237,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc(C2CC2)[nH]n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc(C3CC3)[nH]n2)n1,sEH,0
8240,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc(Cl)nc(Cl)c1[N+](=O)[O-],C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc(Cl)nc(Cl)c2[N+](=O)[O-])n1,sEH,0
8243,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc[nH]c(=O)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc[nH]c(=O)c2)n1,sEH,0
8246,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc[nH]c(=O)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc[nH]c(=O)n2)n1,sEH,0
8249,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cc[nH]n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cc[nH]n2)n1,sEH,0
8252,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc(Br)c(F)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc(Br)c(F)n2)n1,sEH,0
8255,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc(N2CCOCC2=O)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,sEH,0
8258,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc2c(c1)CC(=O)N2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc3c(c2)CC(=O)N3)n1,sEH,0
8261,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc2c(c1)CNC2=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc3c(c2)CNC3=O)n1,sEH,0
8264,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc2cc(Br)ccc2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc3cc(Br)ccc3c2)n1,sEH,0
8267,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc2ncccc2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc3ncccc3c2)n1,sEH,0
8270,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc2nccn2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc3nccn3c2)n1,sEH,0
8273,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc2nccnc2c1Br,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc3nccnc3c2Br)n1,sEH,0
8276,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccc2nsnc2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccc3nsnc3c2)n1,sEH,0
8279,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cccc(F)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cccc(F)n2)n1,sEH,0
8282,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cccc(N2CCOCC2)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cccc(N3CCOCC3)c2)n1,sEH,0
8285,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cccc(OCc2ccccc2)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cccc(OCc3ccccc3)c2)n1,sEH,0
8288,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ccsc1.O=C(O)C(=O)O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ccsc2)n1,sEH,0
8291,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cn2nc(Cl)ccc2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cn3nc(Cl)ccc3n2)n1,sEH,0
8294,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cncc(F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cncc(F)c2)n1,sEH,0
8297,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1cnccn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2cnccn2)n1,sEH,0
8300,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1n[nH]c2c(Cl)cc([N+](=O)[O-])cc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2n[nH]c3c(Cl)cc([N+](=O)[O-])cc23)n1,sEH,0
8303,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1n[nH]c2c(F)c(F)ccc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2n[nH]c3c(F)c(F)ccc23)n1,sEH,0
8306,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1n[nH]c2cc(Cl)ccc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2n[nH]c3cc(Cl)ccc23)n1,sEH,0
8309,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1n[nH]c2cc(F)ccc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2n[nH]c3cc(F)ccc23)n1,sEH,0
8312,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1n[nH]c2ccc([N+](=O)[O-])cc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2n[nH]c3ccc([N+](=O)[O-])cc23)n1,sEH,0
8315,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1n[nH]c2ncccc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2n[nH]c3ncccc23)n1,sEH,0
8318,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc(=O)[nH]cc1Br,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(=O)[nH]cc2Br)n1,sEH,0
8321,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc(Br)cn2ccnc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(Br)cn3ccnc23)n1,sEH,0
8324,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc(Cl)c(C=O)c(Cl)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(Cl)c(C=O)c(Cl)n2)n1,sEH,0
8327,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc(Cl)c2[nH]cnc2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(Cl)c3[nH]cnc3n2)n1,sEH,0
8330,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc(Cl)c2cc[nH]c2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(Cl)c3cc[nH]c3n2)n1,sEH,0
8333,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc(Cl)c2cn[nH]c2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(Cl)c3cn[nH]c3n2)n1,sEH,0
8336,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc(F)nc2nc[nH]c12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(F)nc3nc[nH]c23)n1,sEH,0
8339,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc(OCc2ccccc2)c2nc[nH]c2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc(OCc3ccccc3)c3nc[nH]c3n2)n1,sEH,0
8342,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2c(Br)cccc2s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3c(Br)cccc3s2)n1,sEH,0
8345,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2c(s1)CCCC2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3c(s2)CCCC3)n1,sEH,0
8348,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2c(s1)CN(C(=O)OCc1ccccc1)CC2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3c(s2)CN(C(=O)OCc2ccccc2)CC3)n1,sEH,0
8351,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2c(s1)COCC2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3c(s2)COCC3)n1,sEH,0
8354,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2cc(Br)ccn2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3cc(Br)ccn3n2)n1,sEH,0
8357,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2cc([N+](=O)[O-])ccc2[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3cc([N+](=O)[O-])ccc3[nH]2)n1,sEH,0
8360,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2ccc(Cl)cc2o1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3ccc(Cl)cc3o2)n1,sEH,0
8363,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2ccc(Cl)cc2s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3ccc(Cl)cc3s2)n1,sEH,0
8366,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2cccc(Br)n2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3cccc(Br)n3n2)n1,sEH,0
8369,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2ccccc2[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3ccccc3[nH]2)n1,sEH,0
8372,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2ccccc2o1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3ccccc3o2)n1,sEH,0
8375,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2ccccc2s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3ccccc3s2)n1,sEH,0
8378,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc2nc[nH]c2c(=O)[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc3nc[nH]c3c(=O)[nH]2)n1,sEH,0
8381,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nc[nH]n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nc[nH]n2)n1,sEH,0
8384,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ncc[nH]c1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ncc[nH]c2=O)n1,sEH,0
8387,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nccc(=O)[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nccc(=O)[nH]2)n1,sEH,0
8390,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nccs1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nccs2)n1,sEH,0
8393,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ncnc(=O)[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ncnc(=O)[nH]2)n1,sEH,0
8396,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ncnc(Cl)c1Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ncnc(Cl)c2Cl)n1,sEH,0
8399,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ncnc2[nH]cnc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ncnc3[nH]cnc23)n1,sEH,0
8402,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1ncnc2[nH]ncc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2ncnc3[nH]ncc23)n1,sEH,0
8405,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nnc(S)s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nnc(S)s2)n1,sEH,0
8408,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)C(=O)NCCN.Cl,Nc1nnn[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(Nc2nnn[nH]2)n1,sEH,0
8411,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Br.Br.NCC1CCCN1c1cccnn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCCN2c2cccnn2)n1,sEH,0
8414,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,Br.NCc1cccc(Br)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCc2cccc(Br)n2)n1,sEH,0
8417,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C#CCOc1ccc(CN)cc1.Cl,C#CCOc1ccc(CNc2nc(NCCOCC(=C)C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)cc1,sEH,0
8420,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C#CCOc1cccc(CN)c1.Cl,C#CCOc1cccc(CNc2nc(NCCOCC(=C)C)nc(N[C@@H](CC#C)CC(=O)N[Dy])n2)c1,sEH,0
8423,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C#Cc1cccc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2cccc(C#C)c2)n1,sEH,0
8426,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C=C(C)C(=O)NCCN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)C(=C)C)nc(NCCOCC(=C)C)n1,sEH,0
8429,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C=C(C)COCCN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCOCC(=C)C)n1,sEH,0
8432,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C=C(Cl)CN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC(=C)Cl)n1,sEH,0
8435,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C=C1CCC(CN)CC1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC2CCC(=C)CC2)n1,sEH,0
8438,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C=CCNC(=O)CN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC(=O)NCC=C)n1,sEH,0
8441,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C=CCOC(C)CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCC(C)OCC=C)n1,sEH,0
8444,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C=CCOCCCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCOCC=C)nc(NCCOCC(=C)C)n1,sEH,0
8447,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C=CCOCCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC=C)nc(NCCOCC(=C)C)n1,sEH,0
8450,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,C=CCSCCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCSCC=C)n1,sEH,0
8453,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC(=O)SCCN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(NCCSC(C)=O)n1,sEH,0
8456,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC(=O)c1ccc(N)c(F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
8459,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC(=O)c1cccc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2cccc(C(C)=O)c2)n1,sEH,0
8462,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC(C)(C#N)c1ccc(N)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2ccc(C(C)(C)C#N)cc2)n1,sEH,0
8465,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC(C)(C)NS(=O)(=O)c1cccc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2cccc(S(=O)(=O)NC(C)(C)C)c2)n1,sEH,0
8468,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC(C)(C)OC(=O)N1CCC(n2cc(N)cn2)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2cnn(C3CCN(C(=O)OC(C)(C)C)CC3)c2)n1,sEH,0
8471,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,sEH,0
8474,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,C=C(C)COCCN.Cl,CC(C)(C)OC(=O)N1Cc2c(N)n[nH]c2C1(C)C,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(=C)C)nc(Nc2n[nH]c3c2CN(C(=O)OC(C)(C)C)C3(C)C)n1,sEH,0
